zip	type	primary_city	state	latitude	longitude
57429	PO BOX	Brentford	SD	45.15	-98.32
57430	STANDARD	Britton	SD	45.78	-97.74
57432	STANDARD	Claremont	SD	45.67	-98.01
57433	STANDARD	Columbia	SD	45.61	-98.31
57434	STANDARD	Conde	SD	45.15	-98.09
57435	STANDARD	Cresbard	SD	45.16	-98.94
57436	STANDARD	Doland	SD	44.89	-98.09
57437	STANDARD	Eureka	SD	45.76	-99.62
57438	STANDARD	Faulkton	SD	45.03	-99.12
57439	PO BOX	Ferney	SD	45.33	-98.09
57440	STANDARD	Frankfort	SD	44.87	-98.3
57441	STANDARD	Frederick	SD	45.83	-98.5
57442	STANDARD	Gettysburg	SD	45	-99.95
57445	STANDARD	Groton	SD	45.45	-98.1
57446	STANDARD	Hecla	SD	45.88	-98.15
57448	STANDARD	Hosmer	SD	45.57	-99.47
57449	STANDARD	Houghton	SD	45.76	-98.21
57450	STANDARD	Hoven	SD	45.24	-99.77
57451	STANDARD	Ipswich	SD	45.44	-99.02
57452	STANDARD	Java	SD	45.5	-99.88
57454	STANDARD	Langford	SD	45.6	-97.82
57455	STANDARD	Lebanon	SD	45.06	-99.76
57456	STANDARD	Leola	SD	45.72	-98.93
57457	STANDARD	Long Lake	SD	45.88	-99.15
57460	STANDARD	Mansfield	SD	45.24	-98.56
57461	STANDARD	Mellette	SD	45.15	-98.49
57465	STANDARD	Northville	SD	45.15	-98.57
57466	STANDARD	Onaka	SD	45.19	-99.46
57467	STANDARD	Orient	SD	44.9	-99.08
57468	STANDARD	Pierpont	SD	45.49	-97.83
57469	STANDARD	Redfield	SD	44.87	-98.52
57470	STANDARD	Rockham	SD	44.9	-98.82
57471	STANDARD	Roscoe	SD	45.45	-99.33
57472	STANDARD	Selby	SD	45.5	-100.03
57473	STANDARD	Seneca	SD	45.06	-99.5
57474	STANDARD	Stratford	SD	45.31	-98.3
57475	STANDARD	Tolstoy	SD	45.2	-99.61
57476	STANDARD	Tulare	SD	44.73	-98.5
57477	STANDARD	Turton	SD	45.04	-98.09
57479	STANDARD	Warner	SD	45.32	-98.49
57481	STANDARD	Westport	SD	45.64	-98.49
57501	STANDARD	Pierre	SD	44.37	-100.32
57520	STANDARD	Agar	SD	44.83	-100.07
57521	STANDARD	Belvidere	SD	43.83	-101.27
57522	STANDARD	Blunt	SD	44.51	-99.98
57523	STANDARD	Burke	SD	43.18	-99.29
57528	STANDARD	Colome	SD	43.26	-99.71
57529	STANDARD	Dallas	SD	43.23	-99.51
57531	STANDARD	Draper	SD	43.92	-100.53
57532	STANDARD	Fort Pierre	SD	44.36	-100.37
57533	STANDARD	Gregory	SD	43.23	-99.42
57534	STANDARD	Hamill	SD	43.59	-99.67
57536	STANDARD	Harrold	SD	44.52	-99.73
57537	STANDARD	Hayes	SD	44.37	-101.02
57538	STANDARD	Herrick	SD	43.11	-99.18
57540	STANDARD	Holabird	SD	44.52	-99.59
57541	STANDARD	Ideal	SD	43.54	-99.9
57543	STANDARD	Kadoka	SD	43.83	-101.5
57544	STANDARD	Kennebec	SD	43.9	-99.86
57547	STANDARD	Long Valley	SD	43.46	-101.49
57548	STANDARD	Lower Brule	SD	44.07	-99.58
57551	STANDARD	Martin	SD	43.17	-101.72
57552	STANDARD	Midland	SD	44.07	-101.15
57553	STANDARD	Milesville	SD	44.46	-101.68
57555	STANDARD	Mission	SD	43.3	-100.66
57559	STANDARD	Murdo	SD	43.88	-100.71
57560	STANDARD	Norris	SD	43.46	-101.2
57562	STANDARD	Okaton	SD	43.88	-100.89
57563	PO BOX	Okreek	SD	43.36	-100.38
57564	STANDARD	Onida	SD	44.7	-100.06
57566	STANDARD	Parmelee	SD	43.32	-101.03
57567	STANDARD	Philip	SD	44.04	-101.66
57568	STANDARD	Presho	SD	43.9	-100.05
57569	STANDARD	Reliance	SD	43.88	-99.6
57570	PO BOX	Rosebud	SD	43.23	-100.83
57571	STANDARD	Saint Charles	SD	43.09	-99.09
57572	STANDARD	Saint Francis	SD	43.14	-100.9
57574	STANDARD	Tuthill	SD	43.15	-101.49
57576	STANDARD	Vivian	SD	43.92	-100.29
57577	STANDARD	Wanblee	SD	43.57	-101.66
57579	STANDARD	White River	SD	43.56	-100.74
57580	STANDARD	Winner	SD	43.37	-99.85
57584	STANDARD	Witten	SD	43.43	-100.08
57585	STANDARD	Wood	SD	43.49	-100.48
57601	STANDARD	Mobridge	SD	45.54	-100.43
57620	STANDARD	Bison	SD	45.52	-102.46
57621	PO BOX	Bullhead	SD	45.76	-101.08
57622	PO BOX	Cherry Creek	SD	44.6	-101.5
57623	STANDARD	Dupree	SD	45.04	-101.6
57625	STANDARD	Eagle Butte	SD	45	-101.23
57626	STANDARD	Faith	SD	45.02	-102.03
57630	STANDARD	Glencross	SD	45.43	-100.88
57631	STANDARD	Glenham	SD	45.53	-100.27
57632	STANDARD	Herreid	SD	45.83	-100.07
57633	STANDARD	Isabel	SD	45.39	-101.42
57634	STANDARD	Keldron	SD	45.93	-101.8
57636	PO BOX	Lantry	SD	45.02	-101.43
57638	STANDARD	Lemmon	SD	45.93	-102.15
57639	PO BOX	Little Eagle	SD	45.68	-100.79
57640	STANDARD	Lodgepole	SD	45.8	-102.66
57641	STANDARD	Mc Intosh	SD	45.92	-101.35
57642	STANDARD	Mc Laughlin	SD	45.81	-100.81
57644	STANDARD	Meadow	SD	45.53	-102.21
57645	STANDARD	Morristown	SD	45.93	-101.71
57646	STANDARD	Mound City	SD	45.72	-100.06
57648	STANDARD	Pollock	SD	45.9	-100.29
57649	STANDARD	Prairie City	SD	45.53	-102.8
57650	STANDARD	Ralph	SD	45.77	-103.06
57651	STANDARD	Reva	SD	45.54	-103.08
57652	STANDARD	Ridgeview	SD	45.08	-100.8
57656	STANDARD	Timber Lake	SD	45.42	-101.07
57657	STANDARD	Trail City	SD	45.47	-100.73
57658	STANDARD	Wakpala	SD	45.65	-100.53
57659	STANDARD	Walker	SD	45.91	-101.09
57660	STANDARD	Watauga	SD	45.92	-101.54
57661	PO BOX	Whitehorse	SD	45.26	-100.96
57701	STANDARD	Rapid City	SD	44.07	-103.23
57702	STANDARD	Rapid City	SD	44.05	-103.42
57703	STANDARD	Rapid City	SD	44	-103.04
57706	STANDARD	Ellsworth Afb	SD	44.16	-103.09
57709	PO BOX	Rapid City	SD	44.07	-103.23
57714	STANDARD	Allen	SD	43.28	-101.92
57716	STANDARD	Batesland	SD	43.12	-102.1
57717	STANDARD	Belle Fourche	SD	44.66	-103.85
57718	STANDARD	Black Hawk	SD	44.17	-103.37
57719	STANDARD	Box Elder	SD	44.11	-103.07
57720	STANDARD	Buffalo	SD	45.58	-103.54
57722	STANDARD	Buffalo Gap	SD	43.49	-103.31
57724	STANDARD	Camp Crook	SD	45.54	-103.97
57725	STANDARD	Caputa	SD	43.93	-102.79
57730	STANDARD	Custer	SD	43.76	-103.6
57732	STANDARD	Deadwood	SD	44.38	-103.72
57735	STANDARD	Edgemont	SD	43.29	-103.82
57737	STANDARD	Enning	SD	44.57	-102.56
57738	STANDARD	Fairburn	SD	43.68	-103.2
57741	PO BOX	Fort Meade	SD	44.41	-103.47
57744	STANDARD	Hermosa	SD	43.84	-103.19
57745	STANDARD	Hill City	SD	43.93	-103.57
57747	STANDARD	Hot Springs	SD	43.43	-103.48
57748	STANDARD	Howes	SD	44.62	-102.04
57750	STANDARD	Interior	SD	43.72	-101.98
57751	STANDARD	Keystone	SD	43.89	-103.42
57752	STANDARD	Kyle	SD	43.42	-102.16
57754	STANDARD	Lead	SD	44.35	-103.76
57755	STANDARD	Ludlow	SD	45.83	-103.38
57756	PO BOX	Manderson	SD	43.23	-102.47
57758	STANDARD	Mud Butte	SD	45	-102.87
57759	STANDARD	Nemo	SD	44.19	-103.5
57760	STANDARD	Newell	SD	44.71	-103.41
57761	STANDARD	New Underwood	SD	44.09	-102.83
57762	STANDARD	Nisland	SD	44.67	-103.55
57763	STANDARD	Oelrichs	SD	43.18	-103.23
57764	STANDARD	Oglala	SD	43.18	-102.73
57766	STANDARD	Oral	SD	43.4	-103.26
57767	STANDARD	Owanka	SD	44.01	-102.58
57769	STANDARD	Piedmont	SD	44.23	-103.4
57770	STANDARD	Pine Ridge	SD	43.02	-102.55
57772	STANDARD	Porcupine	SD	43.27	-102.33
57773	PO BOX	Pringle	SD	43.6	-103.59
57775	STANDARD	Quinn	SD	43.98	-102.12
57776	PO BOX	Redig	SD	45.27	-103.54
57779	STANDARD	Saint Onge	SD	44.56	-103.74
57780	STANDARD	Scenic	SD	43.78	-102.55
57782	PO BOX	Smithwick	SD	43.3	-103.22
57783	STANDARD	Spearfish	SD	44.48	-103.84
57785	STANDARD	Sturgis	SD	44.41	-103.51
57787	STANDARD	Union Center	SD	44.56	-102.66
57788	STANDARD	Vale	SD	44.61	-103.4
57790	STANDARD	Wall	SD	43.99	-102.23
57791	STANDARD	Wasta	SD	44.06	-102.44
57792	STANDARD	White Owl	SD	44.59	-102.42
57793	STANDARD	Whitewood	SD	44.46	-103.64
57794	STANDARD	Wounded Knee	SD	43.14	-102.36
57799	UNIQUE	Spearfish	SD	44.5	-103.87
58001	PO BOX	Abercrombie	ND	46.45	-96.72
58002	STANDARD	Absaraka	ND	46.97	-97.39
58004	STANDARD	Amenia	ND	47	-97.22
58005	STANDARD	Argusville	ND	47.05	-96.94
58006	STANDARD	Arthur	ND	47.1	-97.21
58007	STANDARD	Ayr	ND	47.04	-97.49
58008	STANDARD	Barney	ND	46.26	-96.99
58009	STANDARD	Blanchard	ND	47.34	-97.21
58011	STANDARD	Buffalo	ND	46.92	-97.55
58012	STANDARD	Casselton	ND	46.9	-97.21
58013	STANDARD	Cayuga	ND	46.07	-97.38
58015	STANDARD	Christine	ND	46.6	-96.82
58016	STANDARD	Clifford	ND	47.34	-97.4
58017	STANDARD	Cogswell	ND	46.1	-97.78
58018	STANDARD	Colfax	ND	46.47	-96.87
58021	STANDARD	Davenport	ND	46.71	-97.06
58027	STANDARD	Enderlin	ND	46.62	-97.59
58029	STANDARD	Erie	ND	47.11	-97.38
58030	STANDARD	Fairmount	ND	46.05	-96.6
58031	STANDARD	Fingal	ND	46.76	-97.79
58032	STANDARD	Forman	ND	46.1	-97.63
58033	STANDARD	Fort Ransom	ND	46.52	-97.93
58035	STANDARD	Galesburg	ND	47.27	-97.4
58036	STANDARD	Gardner	ND	47.14	-96.96
58038	STANDARD	Grandin	ND	47.23	-97
58040	STANDARD	Gwinner	ND	46.22	-97.65
58041	STANDARD	Hankinson	ND	46.07	-96.89
58042	STANDARD	Harwood	ND	46.98	-96.87
58043	STANDARD	Havana	ND	45.95	-97.61
58045	STANDARD	Hillsboro	ND	47.4	-97.06
58046	STANDARD	Hope	ND	47.32	-97.71
58047	STANDARD	Horace	ND	46.75	-96.9
58048	STANDARD	Hunter	ND	47.19	-97.21
58049	STANDARD	Kathryn	ND	46.67	-97.96
58051	STANDARD	Kindred	ND	46.65	-97.02
58052	STANDARD	Leonard	ND	46.65	-97.24
58053	STANDARD	Lidgerwood	ND	46.07	-97.14
58054	STANDARD	Lisbon	ND	46.43	-97.68
58056	STANDARD	Luverne	ND	47.25	-97.93
58057	STANDARD	Mcleod	ND	46.39	-97.29
58058	STANDARD	Mantador	ND	46.16	-96.97
58059	STANDARD	Mapleton	ND	46.89	-97.05
58060	STANDARD	Milnor	ND	46.26	-97.45
58061	STANDARD	Mooreton	ND	46.26	-96.87
58062	STANDARD	Nome	ND	46.67	-97.81
58063	STANDARD	Oriska	ND	46.93	-97.78
58064	STANDARD	Page	ND	47.15	-97.57
58065	STANDARD	Pillsbury	ND	47.2	-97.79
58067	STANDARD	Rutland	ND	46.05	-97.5
58068	STANDARD	Sheldon	ND	46.58	-97.49
58069	STANDARD	Stirum	ND	46.21	-97.8
58071	STANDARD	Tower City	ND	46.92	-97.67
58072	STANDARD	Valley City	ND	46.92	-98
58074	PO BOX	Wahpeton	ND	46.26	-96.6
58075	STANDARD	Wahpeton	ND	46.26	-96.6
58076	UNIQUE	Wahpeton	ND	46.27	-96.61
58077	STANDARD	Walcott	ND	46.55	-96.93
58078	STANDARD	West Fargo	ND	46.87	-96.89
58079	STANDARD	Wheatland	ND	46.9	-97.34
58081	STANDARD	Wyndmere	ND	46.26	-97.13
58102	STANDARD	Fargo	ND	46.93	-96.83
58103	STANDARD	Fargo	ND	46.87	-96.81
58104	STANDARD	Fargo	ND	46.79	-96.84
58105	PO BOX	Fargo	ND	46.9	-96.81
58106	PO BOX	Fargo	ND	46.87	-96.81
58107	PO BOX	Fargo	ND	46.87	-96.81
58108	PO BOX	Fargo	ND	46.87	-96.81
58109	PO BOX	Fargo	ND	46.87	-96.81
58121	UNIQUE	Fargo	ND	46.87	-96.81
58122	UNIQUE	Fargo	ND	46.87	-96.81
58124	UNIQUE	Fargo	ND	46.87	-96.81
58125	UNIQUE	Fargo	ND	46.87	-96.81
58126	UNIQUE	Fargo	ND	46.87	-96.81
58201	STANDARD	Grand Forks	ND	47.91	-97.07
58202	STANDARD	Grand Forks	ND	47.92	-97.07
58203	STANDARD	Grand Forks	ND	47.97	-97.17
58204	STANDARD	Grand Forks Afb	ND	47.96	-97.38
58205	STANDARD	Grand Forks Afb	ND	47.95	-97.38
58206	PO BOX	Grand Forks	ND	47.91	-97.07
58207	UNIQUE	Grand Forks	ND	47.91	-97.07
58208	PO BOX	Grand Forks	ND	47.91	-97.07
58210	STANDARD	Adams	ND	48.41	-98.07
58212	STANDARD	Aneta	ND	47.67	-97.98
58214	STANDARD	Arvilla	ND	47.91	-97.49
58216	STANDARD	Bathgate	ND	48.88	-97.47
58218	STANDARD	Buxton	ND	47.6	-97.09
58219	STANDARD	Caledonia	ND	47.48	-96.88
58220	STANDARD	Cavalier	ND	48.79	-97.62
58222	STANDARD	Crystal	ND	48.59	-97.66
58223	STANDARD	Cummings	ND	47.51	-97.07
58224	STANDARD	Dahlen	ND	48.17	-97.94
58225	STANDARD	Drayton	ND	48.56	-97.17
58227	STANDARD	Edinburg	ND	48.49	-97.86
58228	STANDARD	Emerado	ND	47.92	-97.36
58229	STANDARD	Fairdale	ND	48.48	-98.23
58230	STANDARD	Finley	ND	47.51	-97.83
58231	STANDARD	Fordville	ND	48.21	-97.79
58233	STANDARD	Forest River	ND	48.21	-97.47
58235	STANDARD	Gilby	ND	48.08	-97.46
58236	STANDARD	Glasston	ND	48.7	-97.44
58237	STANDARD	Grafton	ND	48.41	-97.4
58238	STANDARD	Hamilton	ND	48.8	-97.45
58239	STANDARD	Hannah	ND	48.97	-98.69
58240	STANDARD	Hatton	ND	47.63	-97.45
58241	STANDARD	Hensel	ND	48.68	-97.66
58243	STANDARD	Hoople	ND	48.53	-97.63
58244	STANDARD	Inkster	ND	48.15	-97.64
58249	STANDARD	Langdon	ND	48.76	-98.37
58250	STANDARD	Lankin	ND	48.31	-97.92
58251	STANDARD	Larimore	ND	47.9	-97.62
58254	STANDARD	Mcville	ND	47.76	-98.17
58255	STANDARD	Maida	ND	48.99	-98.36
58256	STANDARD	Manvel	ND	48.07	-97.17
58257	STANDARD	Mayville	ND	47.5	-97.32
58258	STANDARD	Mekinock	ND	48.01	-97.36
58259	STANDARD	Michigan	ND	48.02	-98.11
58260	STANDARD	Milton	ND	48.62	-98.04
58261	STANDARD	Minto	ND	48.29	-97.37
58262	STANDARD	Mountain	ND	48.68	-97.86
58265	STANDARD	Neche	ND	48.98	-97.55
58266	STANDARD	Niagara	ND	47.99	-97.87
58267	STANDARD	Northwood	ND	47.73	-97.56
58269	STANDARD	Osnabrock	ND	48.67	-98.14
58270	STANDARD	Park River	ND	48.39	-97.74
58271	STANDARD	Pembina	ND	48.96	-97.24
58272	STANDARD	Petersburg	ND	48.01	-97.99
58273	STANDARD	Pisek	ND	48.31	-97.71
58274	STANDARD	Portland	ND	47.49	-97.36
58275	STANDARD	Reynolds	ND	47.67	-97.1
58276	STANDARD	Saint Thomas	ND	48.62	-97.44
58277	STANDARD	Sharon	ND	47.59	-97.89
58278	STANDARD	Thompson	ND	47.77	-97.1
58281	STANDARD	Wales	ND	48.89	-98.6
58282	STANDARD	Walhalla	ND	48.92	-97.91
58301	STANDARD	Devils Lake	ND	48.11	-98.87
58310	STANDARD	Agate	ND	48.57	-99.66
58311	STANDARD	Alsen	ND	48.62	-98.7
58313	STANDARD	Balta	ND	48.16	-100.03
58316	STANDARD	Belcourt	ND	48.84	-99.74
58317	STANDARD	Bisbee	ND	48.62	-99.37
58318	STANDARD	Bottineau	ND	48.82	-100.44
58319	STANDARD	Bremen	ND	47.72	-99.36
58321	STANDARD	Brocket	ND	48.21	-98.35
58323	STANDARD	Calvin	ND	48.85	-98.93
58324	STANDARD	Cando	ND	48.48	-99.2
58325	STANDARD	Churchs Ferry	ND	48.26	-99.19
58327	STANDARD	Crary	ND	48.07	-98.64
58329	STANDARD	Dunseith	ND	48.81	-100.06
58330	STANDARD	Edmore	ND	48.41	-98.45
58331	STANDARD	Egeland	ND	48.62	-99.09
58332	STANDARD	Esmond	ND	48.03	-99.76
58335	PO BOX	Fort Totten	ND	47.97	-98.99
58338	STANDARD	Hampden	ND	48.53	-98.65
58339	STANDARD	Hansboro	ND	48.9	-99.44
58341	STANDARD	Harvey	ND	47.77	-99.93
58343	STANDARD	Knox	ND	48.34	-99.68
58344	STANDARD	Lakota	ND	48.04	-98.34
58345	STANDARD	Lawton	ND	48.3	-98.36
58346	STANDARD	Leeds	ND	48.28	-99.43
58348	STANDARD	Maddock	ND	47.96	-99.52
58351	STANDARD	Minnewaukan	ND	48.06	-99.25
58352	STANDARD	Munich	ND	48.66	-98.83
58353	STANDARD	Mylo	ND	48.63	-99.61
58355	PO BOX	Nekoma	ND	48.57	-98.37
58356	STANDARD	New Rockford	ND	47.68	-99.13
58357	STANDARD	Oberon	ND	47.92	-99.2
58361	STANDARD	Pekin	ND	47.79	-98.32
58362	STANDARD	Penn	ND	48.22	-99.08
58363	STANDARD	Perth	ND	48.71	-99.45
58365	STANDARD	Rocklake	ND	48.79	-99.24
58366	STANDARD	Rolette	ND	48.66	-99.84
58367	STANDARD	Rolla	ND	48.85	-99.61
58368	STANDARD	Rugby	ND	48.36	-99.99
58369	STANDARD	Saint John	ND	48.94	-99.71
58370	STANDARD	Saint Michael	ND	47.94	-98.9
58372	STANDARD	Sarles	ND	48.94	-98.99
58374	STANDARD	Sheyenne	ND	47.82	-99.11
58377	STANDARD	Starkweather	ND	48.45	-98.87
58379	PO BOX	Tokio	ND	47.92	-98.81
58380	STANDARD	Tolna	ND	47.82	-98.43
58381	STANDARD	Warwick	ND	47.85	-98.7
58382	STANDARD	Webster	ND	48.32	-98.78
58384	STANDARD	Willow City	ND	48.6	-100.29
58385	STANDARD	Wolford	ND	48.49	-99.7
58386	STANDARD	York	ND	48.31	-99.57
58401	STANDARD	Jamestown	ND	46.91	-98.69
58402	PO BOX	Jamestown	ND	46.88	-98.69
58405	UNIQUE	Jamestown	ND	46.92	-98.7
58413	STANDARD	Ashley	ND	46.03	-99.37
58415	STANDARD	Berlin	ND	46.37	-98.48
58416	STANDARD	Binford	ND	47.55	-98.34
58418	STANDARD	Bowdon	ND	47.46	-99.7
58420	STANDARD	Buchanan	ND	47.06	-98.82
58421	STANDARD	Carrington	ND	47.45	-99.12
58422	STANDARD	Cathay	ND	47.55	-99.41
58423	STANDARD	Chaseley	ND	47.45	-99.8
58424	STANDARD	Cleveland	ND	46.89	-99.12
58425	STANDARD	Cooperstown	ND	47.44	-98.12
58426	STANDARD	Courtenay	ND	47.22	-98.56
58428	STANDARD	Dawson	ND	46.86	-99.75
58429	STANDARD	Dazey	ND	47.18	-98.2
58430	STANDARD	Denhoff	ND	47.48	-100.26
58431	STANDARD	Dickey	ND	46.53	-98.46
58433	STANDARD	Edgeley	ND	46.36	-98.71
58436	STANDARD	Ellendale	ND	46	-98.52
58438	STANDARD	Fessenden	ND	47.64	-99.62
58439	STANDARD	Forbes	ND	45.94	-98.78
58440	STANDARD	Fredonia	ND	46.32	-99.09
58441	STANDARD	Fullerton	ND	46.16	-98.42
58442	STANDARD	Gackle	ND	46.62	-99.14
58443	STANDARD	Glenfield	ND	47.45	-98.56
58444	STANDARD	Goodrich	ND	47.47	-100.12
58445	STANDARD	Grace City	ND	47.55	-98.8
58448	STANDARD	Hannaford	ND	47.31	-98.18
58451	STANDARD	Hurdsfield	ND	47.44	-99.93
58452	STANDARD	Jessie	ND	47.54	-98.23
58454	STANDARD	Jud	ND	46.52	-98.89
58455	STANDARD	Kensal	ND	47.3	-98.73
58456	STANDARD	Kulm	ND	46.3	-98.94
58458	STANDARD	Lamoure	ND	46.37	-98.28
58460	STANDARD	Lehr	ND	46.28	-99.35
58461	STANDARD	Litchville	ND	46.65	-98.19
58463	STANDARD	Mcclusky	ND	47.48	-100.44
58464	STANDARD	Mchenry	ND	47.57	-98.59
58466	STANDARD	Marion	ND	46.6	-98.33
58467	STANDARD	Medina	ND	46.89	-99.3
58472	STANDARD	Montpelier	ND	46.69	-98.58
58474	STANDARD	Oakes	ND	46.13	-98.08
58475	STANDARD	Pettibone	ND	47.11	-99.52
58476	STANDARD	Pingree	ND	47.16	-98.9
58477	STANDARD	Regan	ND	47.15	-100.52
58478	STANDARD	Robinson	ND	47.14	-99.78
58479	STANDARD	Rogers	ND	47.07	-98.2
58480	STANDARD	Sanborn	ND	46.94	-98.22
58481	STANDARD	Spiritwood	ND	46.93	-98.5
58482	STANDARD	Steele	ND	46.85	-99.91
58483	STANDARD	Streeter	ND	46.65	-99.35
58484	STANDARD	Sutton	ND	47.38	-98.49
58486	STANDARD	Sykeston	ND	47.46	-99.39
58487	STANDARD	Tappen	ND	46.87	-99.62
58488	STANDARD	Tuttle	ND	47.14	-99.99
58490	STANDARD	Verona	ND	46.36	-98.07
58492	STANDARD	Wimbledon	ND	47.17	-98.45
58494	STANDARD	Wing	ND	47.14	-100.28
58495	STANDARD	Wishek	ND	46.25	-99.55
58496	STANDARD	Woodworth	ND	47.14	-99.3
58497	STANDARD	Ypsilanti	ND	46.78	-98.55
58501	STANDARD	Bismarck	ND	46.82	-100.7
58502	PO BOX	Bismarck	ND	46.8	-100.76
58503	STANDARD	Bismarck	ND	46.91	-100.75
58504	STANDARD	Bismarck	ND	46.8	-100.76
58505	STANDARD	Bismarck	ND	46.82	-100.78
58506	PO BOX	Bismarck	ND	46.8	-100.76
58507	PO BOX	Bismarck	ND	46.8	-100.76
58520	STANDARD	Almont	ND	46.72	-101.5
58521	STANDARD	Baldwin	ND	46.97	-100.75
58523	STANDARD	Beulah	ND	47.26	-101.77
58524	STANDARD	Braddock	ND	46.56	-100.08
58528	STANDARD	Cannon Ball	ND	46.31	-100.63
58529	STANDARD	Carson	ND	46.42	-101.57
58530	STANDARD	Center	ND	47.11	-101.29
58531	STANDARD	Coleharbor	ND	47.54	-101.22
58532	STANDARD	Driscoll	ND	46.85	-100.13
58533	STANDARD	Elgin	ND	46.4	-101.84
58535	STANDARD	Flasher	ND	46.45	-101.23
58538	STANDARD	Fort Yates	ND	46.08	-100.63
58540	STANDARD	Garrison	ND	47.65	-101.42
58541	STANDARD	Golden Valley	ND	47.29	-102.06
58542	STANDARD	Hague	ND	46.02	-99.99
58544	STANDARD	Hazelton	ND	46.48	-100.27
58545	STANDARD	Hazen	ND	47.29	-101.62
58549	STANDARD	Kintyre	ND	46.55	-99.95
58552	STANDARD	Linton	ND	46.26	-100.23
58554	STANDARD	Mandan	ND	46.82	-100.88
58558	STANDARD	Menoken	ND	46.81	-100.51
58559	STANDARD	Mercer	ND	47.49	-100.71
58560	STANDARD	Moffit	ND	46.68	-100.28
58561	STANDARD	Napoleon	ND	46.5	-99.76
58562	STANDARD	New Leipzig	ND	46.37	-101.95
58563	STANDARD	New Salem	ND	46.84	-101.41
58564	STANDARD	Raleigh	ND	46.36	-101.3
58565	STANDARD	Riverdale	ND	47.49	-101.36
58566	STANDARD	Saint Anthony	ND	46.58	-100.89
58568	STANDARD	Selfridge	ND	46.04	-100.92
58569	STANDARD	Shields	ND	46.23	-101.13
58570	STANDARD	Solen	ND	46.38	-100.79
58571	STANDARD	Stanton	ND	47.31	-101.38
58572	STANDARD	Sterling	ND	46.81	-100.28
58573	STANDARD	Strasburg	ND	46.13	-100.16
58575	STANDARD	Turtle Lake	ND	47.52	-100.89
58576	STANDARD	Underwood	ND	47.45	-101.14
58577	STANDARD	Washburn	ND	47.29	-101.02
58579	STANDARD	Wilton	ND	47.15	-100.78
58580	STANDARD	Zap	ND	47.28	-101.92
58581	STANDARD	Zeeland	ND	45.97	-99.83
58601	STANDARD	Dickinson	ND	46.88	-102.78
58602	PO BOX	Dickinson	ND	46.88	-102.78
58620	STANDARD	Amidon	ND	46.48	-103.31
58621	STANDARD	Beach	ND	46.91	-104
58622	STANDARD	Belfield	ND	46.88	-103.19
58623	STANDARD	Bowman	ND	46.18	-103.4
58625	STANDARD	Dodge	ND	47.3	-102.2
58626	STANDARD	Dunn Center	ND	47.35	-102.62
58627	STANDARD	Fairfield	ND	47.18	-103.21
58630	STANDARD	Gladstone	ND	46.86	-102.56
58631	STANDARD	Glen Ullin	ND	46.81	-101.83
58632	STANDARD	Golva	ND	46.73	-103.98
58634	STANDARD	Grassy Butte	ND	47.4	-103.25
58636	STANDARD	Halliday	ND	47.35	-102.33
58638	STANDARD	Hebron	ND	46.9	-102.04
58639	STANDARD	Hettinger	ND	46	-102.63
58640	STANDARD	Killdeer	ND	47.36	-102.75
58641	STANDARD	Lefor	ND	46.68	-102.55
58642	STANDARD	Manning	ND	47.23	-102.76
58643	STANDARD	Marmarth	ND	46.29	-103.93
58644	STANDARD	Marshall	ND	47.13	-102.33
58645	STANDARD	Medora	ND	46.91	-103.52
58646	STANDARD	Mott	ND	46.37	-102.31
58647	STANDARD	New England	ND	46.54	-102.86
58649	STANDARD	Reeder	ND	46.1	-102.94
58650	STANDARD	Regent	ND	46.42	-102.55
58651	STANDARD	Rhame	ND	46.23	-103.65
58652	STANDARD	Richardton	ND	46.88	-102.31
58653	STANDARD	Scranton	ND	46.14	-103.14
58654	STANDARD	Sentinel Butte	ND	46.91	-103.84
58655	STANDARD	South Heart	ND	46.86	-102.99
58656	STANDARD	Taylor	ND	46.9	-102.42
58701	STANDARD	Minot	ND	48.23	-101.29
58702	PO BOX	Minot	ND	48.23	-101.29
58703	STANDARD	Minot	ND	48.33	-101.31
58704	STANDARD	Minot Afb	ND	48.42	-101.32
58705	STANDARD	Minot Afb	ND	48.42	-101.33
58707	UNIQUE	Minot	ND	48.25	-101.3
58710	STANDARD	Anamoose	ND	47.88	-100.24
58711	STANDARD	Antler	ND	48.97	-101.28
58712	STANDARD	Balfour	ND	47.95	-100.53
58713	STANDARD	Bantry	ND	48.49	-100.6
58716	STANDARD	Benedict	ND	47.83	-101.08
58718	STANDARD	Berthold	ND	48.31	-101.73
58721	STANDARD	Bowbells	ND	48.8	-102.24
58722	STANDARD	Burlington	ND	48.27	-101.42
58723	STANDARD	Butte	ND	47.83	-100.66
58725	STANDARD	Carpio	ND	48.44	-101.71
58727	STANDARD	Columbus	ND	48.9	-102.78
58730	STANDARD	Crosby	ND	48.91	-103.29
58731	STANDARD	Deering	ND	48.39	-101.04
58733	STANDARD	Des Lacs	ND	48.25	-101.56
58734	STANDARD	Donnybrook	ND	48.5	-101.88
58735	STANDARD	Douglas	ND	47.85	-101.5
58736	STANDARD	Drake	ND	47.92	-100.37
58737	STANDARD	Flaxton	ND	48.89	-102.39
58740	STANDARD	Glenburn	ND	48.51	-101.22
58741	STANDARD	Granville	ND	48.26	-100.84
58744	STANDARD	Karlsruhe	ND	48.09	-100.61
58746	STANDARD	Kenmare	ND	48.67	-102.08
58748	STANDARD	Kramer	ND	48.69	-100.7
